prior disorder,later disorder,tso,failure,stderr,newf,newf_low,newf_high,model
Conduct disorder,Bulimia nervosa,2,0.00487,0.00036,0.488031101,0.417127507,0.558934695,All
Conduct disorder,Bulimia nervosa,3,0.00637,0.000412,0.638333072,0.557060584,0.719605559,All
Conduct disorder,Bulimia nervosa,6,0.00751,0.00045,0.753351618,0.664606163,0.842097074,All
Conduct disorder,Bulimia nervosa,7,0.0118,0.000572,1.186886271,1.073504945,1.300267598,All
Conduct disorder,Bulimia nervosa,9,0.0174,0.000706,1.749114741,1.608562456,1.889667025,All
Conduct disorder,Bulimia nervosa,10,0.0226,0.000816,2.281495629,2.118258912,2.444732346,All
Conduct disorder,Bulimia nervosa,11,0.0236,0.000835,2.382358177,2.215044501,2.549671853,All
Conduct disorder,Bulimia nervosa,13,0.0248,0.000861,2.508418228,2.335664684,2.681171772,All
Conduct disorder,Bulimia nervosa,21,0.0272,0.000936,2.753004519,2.564725457,2.941283581,All
Conduct disorder,Bulimia nervosa,22,0.0281,0.000965,2.841337739,2.647031846,3.035643632,All
Conduct disorder,Bulimia nervosa,23,0.0295,0.00101,2.990942356,2.786371805,3.195512906,All
Conduct disorder,Bulimia nervosa,24,0.0332,0.00114,3.371672736,3.140991938,3.602353535,All
Conduct disorder,Bulimia nervosa,27,0.0459,0.00159,4.688409698,4.363988382,5.012831013,All
Conduct disorder,Bulimia nervosa,1,0.0083,0.000835,0.829594515,0.665343181,0.993845848,F
Conduct disorder,Bulimia nervosa,2,0.0103,0.00093,1.034460072,0.850894056,1.218026087,F
Conduct disorder,Bulimia nervosa,3,0.015,0.00112,1.511435182,1.288753562,1.734116802,F
Conduct disorder,Bulimia nervosa,6,0.0187,0.00126,1.885861841,1.634761338,2.136962344,F
Conduct disorder,Bulimia nervosa,7,0.0308,0.00165,3.116875442,2.785213926,3.448536958,F
Conduct disorder,Bulimia nervosa,10,0.0465,0.00208,4.739547137,4.313832445,5.165261828,F
Conduct disorder,Bulimia nervosa,11,0.0499,0.00217,5.090085031,4.645663651,5.534506411,F
Conduct disorder,Bulimia nervosa,13,0.0542,0.00228,5.541954126,5.07154999,6.012358262,F
Conduct disorder,Bulimia nervosa,21,0.0624,0.00259,6.406021565,5.86635887,6.945684261,F
Conduct disorder,Bulimia nervosa,22,0.0654,0.00272,6.734055883,6.16569475,7.302417016,F
Conduct disorder,Bulimia nervosa,23,0.0708,0.00295,7.309083265,6.689791354,7.928375176,F
Conduct disorder,Bulimia nervosa,24,0.084,0.00346,8.733087915,7.996541142,9.469634687,F
Conduct disorder,Bulimia nervosa,2,0.00235,0.000303,0.235063663,0.17558435,0.294542976,M
Conduct disorder,Bulimia nervosa,7,0.00325,0.00036,0.324910923,0.254097622,0.395724223,M
Conduct disorder,Bulimia nervosa,9,0.0112,0.000693,1.118883946,0.981864651,1.25590324,M
Conduct disorder,Bulimia nervosa,10,0.0119,0.000718,1.195340198,1.053291595,1.337388801,M
Conduct disorder,Bulimia nervosa,27,0.0294,0.00169,2.969421973,2.630839439,3.308004506,M
Conduct disorder,Binge eating disorder,1,0.00773,0.000455,0.772680607,0.683129066,0.862232149,All
Conduct disorder,Binge eating disorder,2,0.00838,0.000474,0.838025848,0.744736174,0.931315523,All
Conduct disorder,Binge eating disorder,3,0.015,0.000633,1.502091591,1.376546235,1.627636946,All
Conduct disorder,Binge eating disorder,4,0.022,0.000767,2.218857186,2.065654245,2.372060126,All
Conduct disorder,Binge eating disorder,5,0.0241,0.000802,2.431099312,2.270542487,2.591656137,All
Conduct disorder,Binge eating disorder,6,0.0293,0.000887,2.968210128,2.789694553,3.146725703,All
Conduct disorder,Binge eating disorder,7,0.0366,0.000995,3.71362827,3.511914658,3.915341883,All
Conduct disorder,Binge eating disorder,8,0.0445,0.0011,4.540074551,4.314815806,4.765333296,All
Conduct disorder,Binge eating disorder,9,0.054,0.00122,5.529125525,5.277511032,5.780740019,All
Conduct disorder,Binge eating disorder,10,0.0619,0.00131,6.368251991,6.095071031,6.641432952,All
Conduct disorder,Binge eating disorder,11,0.0705,0.00141,7.281809771,6.986172572,7.57744697,All
Conduct disorder,Binge eating disorder,12,0.073,0.00144,7.555490781,7.253170167,7.857811395,All
Conduct disorder,Binge eating disorder,13,0.08,0.00151,8.304313197,7.983409719,8.625216675,All
Conduct disorder,Binge eating disorder,14,0.0829,0.00154,8.624906086,8.29611007,8.953702101,All
Conduct disorder,Binge eating disorder,15,0.0892,0.00161,9.307900822,8.962182635,9.653619009,All
Conduct disorder,Binge eating disorder,16,0.09,0.00162,9.400429159,9.052340727,9.748517591,All
Conduct disorder,Binge eating disorder,21,0.0948,0.0017,9.926002803,9.55979728,10.29220833,All
Conduct disorder,Binge eating disorder,22,0.0957,0.00171,10.02156996,9.651697843,10.39144207,All
Conduct disorder,Binge eating disorder,23,0.1029,0.00184,10.81620042,10.41575546,11.21664537,All
Conduct disorder,Binge eating disorder,24,0.1113,0.00199,11.75794556,11.3214744,12.19441673,All
Conduct disorder,Binge eating disorder,25,0.1202,0.00213,12.75899013,12.28572264,13.23225762,All
Conduct disorder,Binge eating disorder,27,0.1359,0.00242,14.54255507,13.99578758,15.08932256,All
Conduct disorder,Binge eating disorder,29,0.1489,0.00267,16.04117476,15.42909939,16.65325014,All
Conduct disorder,Binge eating disorder,34,0.1558,0.00288,16.86257325,16.19842304,17.52672345,All
Conduct disorder,Binge eating disorder,37,0.1649,0.00325,17.93924535,17.18027033,18.69822037,All
Conduct disorder,Binge eating disorder,1,0.00678,0.00076,0.677646252,0.528213578,0.827078925,F
Conduct disorder,Binge eating disorder,2,0.00884,0.000867,0.884918037,0.714017941,1.055818133,F
Conduct disorder,Binge eating disorder,3,0.0122,0.00102,1.227173412,1.025318738,1.429028085,F
Conduct disorder,Binge eating disorder,4,0.03,0.00159,3.029135945,2.708983656,3.349288235,F
Conduct disorder,Binge eating disorder,5,0.0323,0.00165,3.258809808,2.926239098,3.591380518,F
Conduct disorder,Binge eating disorder,6,0.0446,0.00195,4.535899592,4.138320535,4.933478648,F
Conduct disorder,Binge eating disorder,7,0.0616,0.0023,6.311475105,5.833475536,6.789474675,F
Conduct disorder,Binge eating disorder,8,0.081,0.00265,8.381262708,7.820327348,8.942198069,F
Conduct disorder,Binge eating disorder,9,0.0854,0.00273,8.860738793,8.280920462,9.440557123,F
Conduct disorder,Binge eating disorder,10,0.1105,0.00313,11.60569202,10.92305739,12.28832665,F
Conduct disorder,Binge eating disorder,11,0.1287,0.00339,13.65460147,12.89959407,14.40960887,F
Conduct disorder,Binge eating disorder,12,0.1378,0.00352,14.69266375,13.9004954,15.48483211,F
Conduct disorder,Binge eating disorder,13,0.1471,0.00365,15.77880043,14.94785285,16.609748,F
Conduct disorder,Binge eating disorder,14,0.1573,0.00378,16.97408139,16.10129686,17.84686593,F
Conduct disorder,Binge eating disorder,15,0.1607,0.00383,17.3781218,16.49049377,18.26574982,F
Conduct disorder,Binge eating disorder,21,0.1689,0.004,18.35060757,17.41439393,19.2868212,F
Conduct disorder,Binge eating disorder,22,0.1721,0.00408,18.72917484,17.77061022,19.68773945,F
Conduct disorder,Binge eating disorder,23,0.1776,0.00423,19.39331146,18.39354454,20.39307837,F
Conduct disorder,Binge eating disorder,24,0.2082,0.00496,23.12514765,21.91148006,24.33881525,F
Conduct disorder,Binge eating disorder,27,0.2209,0.00532,24.71895457,23.39539738,26.04251177,F
Conduct disorder,Binge eating disorder,34,0.2429,0.00623,27.5532569,25.95854649,29.14796731,F
Conduct disorder,Binge eating disorder,37,0.2733,0.00791,31.56297744,29.46184466,33.66411021,F
Conduct disorder,Binge eating disorder,1,0.00816,0.000565,0.816374823,0.705160556,0.927589089,M
Conduct disorder,Binge eating disorder,3,0.0162,0.000797,1.628627308,1.470582624,1.786671992,M
Conduct disorder,Binge eating disorder,4,0.0184,0.000848,1.848981507,1.68036232,2.017600693,M
Conduct disorder,Binge eating disorder,5,0.0204,0.000892,2.053463758,1.875573326,2.23135419,M
Conduct disorder,Binge eating disorder,6,0.0225,0.000938,2.265786999,2.078413891,2.453160106,M
Conduct disorder,Binge eating disorder,7,0.0255,0.001,2.573101074,2.37237326,2.773828887,M
Conduct disorder,Binge eating disorder,8,0.0285,0.00106,2.886258144,2.672544337,3.099971951,M
Conduct disorder,Binge eating disorder,9,0.0401,0.00127,4.076295045,3.817914476,4.334675613,M
Conduct disorder,Binge eating disorder,10,0.0408,0.00128,4.154888227,3.893653487,4.416122966,M
Conduct disorder,Binge eating disorder,11,0.0455,0.00136,4.637057991,4.358585423,4.915530559,M
Conduct disorder,Binge eating disorder,13,0.0514,0.00146,5.263087645,4.961834004,5.564341285,M
Conduct disorder,Binge eating disorder,15,0.0588,0.00159,6.043283574,5.714139624,6.372427523,M
Conduct disorder,Binge eating disorder,16,0.06,0.00161,6.170227401,5.836414493,6.504040309,M
Conduct disorder,Binge eating disorder,21,0.0634,0.00169,6.530318741,6.178778666,6.881858816,M
Conduct disorder,Binge eating disorder,23,0.0713,0.00188,7.367053435,6.971603787,7.762503083,M
Conduct disorder,Binge eating disorder,25,0.0836,0.00218,8.696225881,8.232116625,9.160335137,M
Conduct disorder,Binge eating disorder,27,0.1005,0.0026,10.53980935,9.976423256,11.10319544,M
Conduct disorder,Binge eating disorder,29,0.1183,0.00304,12.51863247,11.84829115,13.18897379,M
Conduct disorder,IED,1,0.0419,0.000748,4.187912731,4.038199837,4.337625625,All
Conduct disorder,IED,2,0.056,0.000858,5.662350002,5.487278163,5.837421841,All
Conduct disorder,IED,3,0.0799,0.00101,8.19538965,7.982945736,8.407833563,All
Conduct disorder,IED,4,0.1039,0.00114,10.80719147,10.5609237,11.05345924,All
Conduct disorder,IED,5,0.1313,0.00127,13.85790271,13.57597171,14.13983372,All
Conduct disorder,IED,6,0.1425,0.00132,15.14379852,14.84739634,15.4402007,All
Conduct disorder,IED,7,0.1613,0.00139,17.34663577,17.02606235,17.6672092,All
Conduct disorder,IED,8,0.1716,0.00143,18.56458214,18.23089133,18.89827295,All
Conduct disorder,IED,9,0.176,0.00145,19.10279735,18.76318264,19.44241206,All
Conduct disorder,IED,11,0.1792,0.00146,19.48567458,19.14155901,19.82979014,All
Conduct disorder,IED,12,0.1816,0.00147,19.7797402,19.43201434,20.12746606,All
Conduct disorder,IED,13,0.188,0.0015,20.56648197,20.20878349,20.92418045,All
Conduct disorder,IED,14,0.1896,0.00151,20.76029468,20.40005195,21.12053742,All
Conduct disorder,IED,15,0.19,0.00151,20.80774802,20.44683887,21.16865718,All
Conduct disorder,IED,16,0.191,0.00152,20.93549095,20.57265698,21.29832492,All
Conduct disorder,IED,17,0.1913,0.00152,20.97382772,20.61039575,21.33725969,All
Conduct disorder,IED,18,0.1927,0.00153,21.14794083,20.78165893,21.51422274,All
Conduct disorder,IED,21,0.1966,0.00156,21.62871006,21.2529314,22.00448873,All
Conduct disorder,IED,24,0.1976,0.00157,21.75477678,21.37588652,22.13366704,All
Conduct disorder,IED,26,0.2001,0.0016,22.06528221,21.67744621,22.45311822,All
Conduct disorder,IED,27,0.2035,0.00164,22.48451773,22.08408535,22.8849501,All
Conduct disorder,IED,1,0.0432,0.0013,4.320685435,4.06045341,4.580917459,F
Conduct disorder,IED,2,0.0607,0.00152,6.145767521,5.833328583,6.458206458,F
Conduct disorder,IED,3,0.0708,0.00164,7.225973941,6.885729783,7.566218098,F
Conduct disorder,IED,4,0.0816,0.00175,8.387234998,8.018449933,8.756020062,F
Conduct disorder,IED,5,0.0908,0.00184,9.383510603,8.991311217,9.775709989,F
Conduct disorder,IED,6,0.1034,0.00197,10.77737563,10.3529926,11.20175866,F
Conduct disorder,IED,7,0.1177,0.00209,12.37163021,11.91196095,12.83129946,F
Conduct disorder,IED,8,0.1325,0.00222,14.04781464,13.55249231,14.54313696,F
Conduct disorder,IED,9,0.1367,0.00225,14.5276718,14.02207315,15.03327045,F
Conduct disorder,IED,11,0.1465,0.00234,15.67049325,15.13847177,16.20251474,F
Conduct disorder,IED,24,0.1497,0.00241,16.0403894,15.48969619,16.59108261,F
Conduct disorder,IED,26,0.1576,0.00262,16.97367664,16.36933537,17.57801792,F
Conduct disorder,IED,27,0.1685,0.0029,18.2608241,17.58345793,18.93819027,F
Conduct disorder,IED,1,0.0412,0.000914,4.119065753,3.936099152,4.302032354,M
Conduct disorder,IED,2,0.0536,0.00104,5.412064583,5.201264244,5.622864923,M
Conduct disorder,IED,3,0.0847,0.00128,8.69456244,8.424589855,8.964535025,M
Conduct disorder,IED,4,0.1154,0.00147,12.05659702,11.73536949,12.37782456,M
Conduct disorder,IED,5,0.152,0.00166,16.19063409,15.81357437,16.56769382,M
Conduct disorder,IED,6,0.1624,0.00171,17.4196121,17.02668792,17.81253628,M
Conduct disorder,IED,7,0.1836,0.0018,19.94440192,19.51952025,20.3692836,M
Conduct disorder,IED,8,0.1915,0.00183,20.91895678,20.48187658,21.35603697,M
Conduct disorder,IED,9,0.1961,0.00185,21.48800973,21.04361728,21.93240218,M
Conduct disorder,IED,12,0.1996,0.00187,21.91942171,21.46902136,22.36982206,M
Conduct disorder,IED,13,0.2089,0.00191,23.0828528,22.61568608,23.55001952,M
Conduct disorder,IED,14,0.2112,0.00192,23.36786615,22.8964906,23.8392417,M
Conduct disorder,IED,15,0.2117,0.00193,23.43731327,22.96484717,23.90977938,M
Conduct disorder,IED,16,0.2132,0.00194,23.62655588,23.15086531,24.10224645,M
Conduct disorder,IED,17,0.2137,0.00194,23.68426697,23.20754302,24.16099092,M
Conduct disorder,IED,18,0.2157,0.00195,23.94525406,23.46365426,24.42685386,M
Conduct disorder,IED,21,0.2213,0.002,24.65986386,24.16236206,25.15736566,M
Conduct disorder,ADHD,1,0.0162,0.000542,1.615285213,1.508256264,1.722314163,All
Conduct disorder,ADHD,2,0.0314,0.000749,3.165149178,3.014726787,3.315571569,All
Conduct disorder,ADHD,3,0.0374,0.000816,3.787427913,3.622405414,3.952450411,All
Conduct disorder,ADHD,4,0.0433,0.000877,4.39921661,4.220776329,4.577656892,All
Conduct disorder,ADHD,5,0.0459,0.000902,4.67339757,4.489145263,4.857649876,All
Conduct disorder,ADHD,7,0.0471,0.000915,4.794080415,4.607087922,4.981072908,All
Conduct disorder,ADHD,12,0.0485,0.000933,4.940740441,4.74962466,5.131856221,All
Conduct disorder,ADHD,1,0.0135,0.00088,1.349543366,1.175883715,1.523203017,F
Conduct disorder,ADHD,3,0.0153,0.000937,1.53407816,1.348666129,1.71949019,F
Conduct disorder,ADHD,4,0.0157,0.00095,1.576794947,1.388701806,1.764888088,F
Conduct disorder,ADHD,5,0.0212,0.00111,2.127707977,1.907527278,2.347888676,F
Conduct disorder,ADHD,7,0.0249,0.00121,2.511544951,2.2691193,2.753970603,F
Conduct disorder,ADHD,1,0.0174,0.00068,1.738824738,1.604422533,1.873226944,M
Conduct disorder,ADHD,2,0.0397,0.00102,4.012052391,3.806875627,4.217229156,M
Conduct disorder,ADHD,3,0.0477,0.00111,4.843795349,4.617523629,5.070067068,M
Conduct disorder,ADHD,4,0.0561,0.0012,5.725018081,5.478076994,5.971959169,M
Conduct disorder,ADHD,5,0.0574,0.00121,5.866979515,5.616793951,6.117165079,M
Conduct disorder,ADHD,12,0.0594,0.00124,6.075501371,5.819094513,6.331908229,M
Conduct disorder,ODD,1,0.0837,0.00122,8.365611071,8.11550713,8.615715012,All
Conduct disorder,ODD,2,0.1146,0.00141,11.74078896,11.44063384,12.04094409,All
Conduct disorder,ODD,3,0.1314,0.00149,13.64542431,13.31939109,13.97145754,All
Conduct disorder,ODD,4,0.1532,0.00159,16.1522164,15.79404929,16.5103835,All
Conduct disorder,ODD,5,0.1587,0.00162,16.80264213,16.43631781,17.16896645,All
Conduct disorder,ODD,6,0.1625,0.00163,17.24647627,16.8744891,17.61846344,All
Conduct disorder,ODD,7,0.1802,0.00171,19.36501153,18.9659205,19.76410256,All
Conduct disorder,ODD,8,0.1864,0.00174,20.11618016,19.70743707,20.52492325,All
Conduct disorder,ODD,9,0.193,0.00177,20.93725929,20.51762262,21.35689597,All
Conduct disorder,ODD,11,0.1947,0.00178,21.14448345,20.72183363,21.56713326,All
Conduct disorder,ODD,28,0.2005,0.00191,21.86603537,21.40622991,22.32584084,All
Conduct disorder,ODD,1,0.0678,0.00196,6.784785632,6.387780818,7.181790447,F
Conduct disorder,ODD,2,0.0841,0.00216,8.523351964,8.075088706,8.971615222,F
Conduct disorder,ODD,3,0.1036,0.00237,10.6623894,10.15722559,11.1675532,F
Conduct disorder,ODD,4,0.1258,0.00258,13.13228964,12.56618901,13.69839027,F
Conduct disorder,ODD,5,0.1355,0.00267,14.24292612,13.65060359,14.83524865,F
Conduct disorder,ODD,6,0.1428,0.00273,15.0911404,14.47869386,15.70358695,F
Conduct disorder,ODD,7,0.1835,0.00307,19.83914892,19.11876687,20.55953097,F
Conduct disorder,ODD,8,0.1896,0.00311,20.58560967,19.84834827,21.32287106,F
Conduct disorder,ODD,9,0.2011,0.0032,21.99829651,21.22822091,22.76837211,F
Conduct disorder,ODD,28,0.2205,0.00397,24.42664046,23.44461046,25.40867045,F
Conduct disorder,ODD,1,0.0912,0.00154,9.115958668,8.798915666,9.43300167,M
Conduct disorder,ODD,2,0.1291,0.0018,13.28788894,12.89913226,13.67664561,M
Conduct disorder,ODD,3,0.1446,0.00189,15.07419834,14.65706351,15.49133317,M
Conduct disorder,ODD,4,0.1662,0.002,17.59931281,17.14417836,18.05444726,M
Conduct disorder,ODD,5,0.1697,0.00202,18.02079046,17.55939896,18.48218196,M
Conduct disorder,ODD,6,0.1718,0.00203,18.26584368,17.80073586,18.73095149,M
Conduct disorder,ODD,7,0.1788,0.00206,19.11494698,18.63667355,19.59322041,M
Conduct disorder,ODD,8,0.185,0.0021,19.86827979,19.37821871,20.35834086,M
Conduct disorder,ODD,9,0.1895,0.00212,20.41869259,19.9197169,20.91766829,M
Conduct disorder,ODD,11,0.1919,0.00213,20.71881264,20.21453083,21.22309445,M
Conduct disorder,Nicotine dependence,1,0.0157,0.000538,1.566515956,1.460261377,1.672770535,All
Conduct disorder,Nicotine dependence,2,0.0496,0.000941,5.016237691,4.825061869,5.207413513,All
Conduct disorder,Nicotine dependence,3,0.0811,0.00118,8.326373486,8.077566198,8.575180775,All
Conduct disorder,Nicotine dependence,4,0.1096,0.00136,11.4321571,11.13772296,11.72659124,All
Conduct disorder,Nicotine dependence,5,0.138,0.0015,14.61454236,14.2777198,14.95136491,All
Conduct disorder,Nicotine dependence,6,0.1812,0.00169,19.62594248,19.22814881,20.02373614,All
Conduct disorder,Nicotine dependence,7,0.2137,0.00181,23.59493317,23.15165805,24.03820829,All
Conduct disorder,Nicotine dependence,8,0.2529,0.00193,28.58709555,28.08965711,29.084534,All
Conduct disorder,Nicotine dependence,9,0.2873,0.00203,33.18767027,32.64156485,33.73377568,All
Conduct disorder,Nicotine dependence,10,0.3174,0.0021,37.41373629,36.82241355,38.00505903,All
Conduct disorder,Nicotine dependence,11,0.3384,0.00215,40.48267725,39.85846383,41.10689066,All
Conduct disorder,Nicotine dependence,12,0.3547,0.00219,42.96008055,42.30856735,43.61159375,All
Conduct disorder,Nicotine dependence,13,0.3926,0.00227,48.81950265,48.10191569,49.5370896,All
Conduct disorder,Nicotine dependence,14,0.4109,0.00231,51.84466152,51.09265337,52.59666968,All
Conduct disorder,Nicotine dependence,15,0.427,0.00234,54.5732063,53.7893657,55.3570469,All
Conduct disorder,Nicotine dependence,16,0.4481,0.00238,58.26160544,57.43293703,59.09027385,All
Conduct disorder,Nicotine dependence,17,0.4538,0.00239,59.29185533,58.450202,60.13350866,All
Conduct disorder,Nicotine dependence,18,0.4691,0.00243,62.09437285,61.21556413,62.97318156,All
Conduct disorder,Nicotine dependence,19,0.4905,0.00248,66.11405049,65.18010221,67.04799878,All
Conduct disorder,Nicotine dependence,20,0.5051,0.00251,68.99026667,68.01521346,69.96531989,All
Conduct disorder,Nicotine dependence,22,0.5195,0.00256,71.90500618,70.88107031,72.92894204,All
Conduct disorder,Nicotine dependence,23,0.5292,0.00259,73.92007209,72.86114048,74.9790037,All
Conduct disorder,Nicotine dependence,24,0.5441,0.00265,77.08402224,75.96562168,78.2024228,All
Conduct disorder,Nicotine dependence,25,0.5563,0.0027,79.7513297,78.57918072,80.92347867,All
Conduct disorder,Nicotine dependence,26,0.5696,0.00277,82.7603014,81.52196324,83.99863956,All
Conduct disorder,Nicotine dependence,27,0.5857,0.00286,86.49127833,85.16160756,87.8209491,All
Conduct disorder,Nicotine dependence,28,0.5998,0.00295,89.89994123,88.48056487,91.31931759,All
Conduct disorder,Nicotine dependence,30,0.6221,0.00313,95.45952547,93.86864842,97.05040252,All
Conduct disorder,Nicotine dependence,31,0.6463,0.00332,101.8810248,100.0841566,103.6778929,All
Conduct disorder,Nicotine dependence,32,0.651,0.00336,103.1935469,101.3475785,105.0395154,All
Conduct disorder,Nicotine dependence,33,0.6911,0.00371,114.6877998,112.4167316,116.958868,All
Conduct disorder,Nicotine dependence,35,0.6954,0.00375,116.0985432,113.763632,118.4334543,All
Conduct disorder,Nicotine dependence,36,0.7047,0.00393,119.1240209,116.5987125,121.6493292,All
Conduct disorder,Nicotine dependence,46,0.7166,0.00423,123.154522,120.3148308,125.9942132,All
Conduct disorder,Nicotine dependence,53,0.7241,0.00447,125.8015808,122.7097725,128.8933891,All
Conduct disorder,Nicotine dependence,57,0.7442,0.00502,133.1110676,129.3792681,136.8428671,All
Conduct disorder,Nicotine dependence,58,0.7644,0.00542,140.9969736,136.6370084,145.3569388,All
Conduct disorder,Nicotine dependence,62,0.7917,0.0065,152.5615995,146.7203318,158.4028671,All
Conduct disorder,Nicotine dependence,1,0.0151,0.000922,1.509951956,1.327806963,1.692096949,F
Conduct disorder,Nicotine dependence,2,0.0626,0.00183,6.335735928,5.960456115,6.711015742,F
Conduct disorder,Nicotine dependence,3,0.0971,0.00225,10.01770294,9.539981597,10.49542428,F
Conduct disorder,Nicotine dependence,4,0.1268,0.00253,13.29713667,12.74033333,13.85394001,F
Conduct disorder,Nicotine dependence,5,0.1536,0.00275,16.36674618,15.742156,16.99133635,F
Conduct disorder,Nicotine dependence,6,0.2106,0.00315,23.10249747,22.33802289,23.86697205,F
Conduct disorder,Nicotine dependence,7,0.2454,0.00336,27.50947519,26.65757897,28.3613714,F
Conduct disorder,Nicotine dependence,8,0.2924,0.00359,33.74151542,32.77161096,34.71141987,F
Conduct disorder,Nicotine dependence,9,0.3384,0.00379,40.23905878,39.1477293,41.33038827,F
Conduct disorder,Nicotine dependence,10,0.3525,0.00384,42.3810484,41.24885837,43.51323844,F
Conduct disorder,Nicotine dependence,11,0.377,0.00393,46.15194844,44.94628047,47.35761641,F
Conduct disorder,Nicotine dependence,12,0.3862,0.00397,47.64019909,46.40396564,48.87643255,F
Conduct disorder,Nicotine dependence,13,0.4052,0.00404,50.72847458,49.42832349,52.02862566,F
Conduct disorder,Nicotine dependence,14,0.4177,0.00409,52.82798565,51.4839707,54.1720006,F
Conduct disorder,Nicotine dependence,15,0.4262,0.00412,54.29901992,52.92349195,55.6745479,F
Conduct disorder,Nicotine dependence,16,0.4433,0.00418,57.2660003,55.82589902,58.70610159,F
Conduct disorder,Nicotine dependence,17,0.45,0.0042,58.48250532,57.01597277,59.94903787,F
Conduct disorder,Nicotine dependence,18,0.456,0.00422,59.5709642,58.08000454,61.06192386,F
Conduct disorder,Nicotine dependence,19,0.4662,0.00427,61.44753607,59.91051704,62.9845551,F
Conduct disorder,Nicotine dependence,20,0.4912,0.00438,66.13405971,64.47954242,67.788577,F
Conduct disorder,Nicotine dependence,22,0.5011,0.00445,68.08040374,66.36748544,69.79332204,F
Conduct disorder,Nicotine dependence,24,0.508,0.0045,69.44668281,67.68979137,71.20357425,F
Conduct disorder,Nicotine dependence,25,0.5213,0.0046,72.15800657,70.30897693,74.00703622,F
Conduct disorder,Nicotine dependence,26,0.5443,0.00478,76.95466976,74.93987464,78.96946489,F
Conduct disorder,Nicotine dependence,27,0.5599,0.00493,80.38200165,78.23011609,82.53388721,F
Conduct disorder,Nicotine dependence,28,0.5816,0.00514,85.32271311,82.96297368,87.68245255,F
Conduct disorder,Nicotine dependence,30,0.5991,0.00536,89.48937978,86.92141588,92.05734368,F
Conduct disorder,Nicotine dependence,31,0.6312,0.00572,97.50356418,94.54080628,100.4663221,F
Conduct disorder,Nicotine dependence,33,0.711,0.00696,119.1517807,114.7920579,123.5115034,F
Conduct disorder,Nicotine dependence,35,0.7238,0.00709,123.5810822,118.9007058,128.2614586,F
Conduct disorder,Nicotine dependence,46,0.8455,0.0155,167.6287012,152.6837902,182.5736123,F
Conduct disorder,Nicotine dependence,58,1,,267.6287012,235.368632,299.8887705,F
Conduct disorder,Nicotine dependence,1,0.0159,0.000662,1.594126023,1.463370311,1.724881734,M
Conduct disorder,Nicotine dependence,2,0.0433,0.00108,4.371588574,4.15394668,4.589230467,M
Conduct disorder,Nicotine dependence,3,0.0732,0.00138,7.50450183,7.2167418,7.79226186,M
Conduct disorder,Nicotine dependence,4,0.1013,0.0016,10.528603,10.18466571,10.87254029,M
Conduct disorder,Nicotine dependence,5,0.1304,0.00179,13.76461902,13.3665725,14.16266553,M
Conduct disorder,Nicotine dependence,6,0.1672,0.002,18.00193572,17.5400764,18.46379504,M
Conduct disorder,Nicotine dependence,7,0.1987,0.00214,21.78269474,21.26751221,22.29787728,M
Conduct disorder,Nicotine dependence,8,0.2345,0.00229,26.25388668,25.67923652,26.82853684,M
Conduct disorder,Nicotine dependence,9,0.2639,0.00239,30.09244954,29.46825508,30.71664399,M
Conduct disorder,Nicotine dependence,10,0.3012,0.00251,35.15709035,34.46712173,35.84705897,M
Conduct disorder,Nicotine dependence,11,0.3207,0.00256,37.9448943,37.21900224,38.67078636,M
Conduct disorder,Nicotine dependence,12,0.3401,0.00262,40.80755765,40.04412045,41.57099484,M
Conduct disorder,Nicotine dependence,13,0.3864,0.00275,47.82150584,46.96346344,48.67954824,M
Conduct disorder,Nicotine dependence,14,0.4074,0.0028,51.24847213,50.34380893,52.15313533,M
Conduct disorder,Nicotine dependence,15,0.4269,0.00284,54.53555282,53.58504081,55.48606484,M
Conduct disorder,Nicotine dependence,16,0.45,0.00289,58.56315351,57.55344107,59.57286596,M
Conduct disorder,Nicotine dependence,17,0.4551,0.00291,59.50026819,58.47600627,60.52453011,M
Conduct disorder,Nicotine dependence,18,0.4753,0.00297,63.20028628,62.11506772,64.28550484,M
Conduct disorder,Nicotine dependence,19,0.502,0.00304,68.29756255,67.1278691,69.46725599,M
Conduct disorder,Nicotine dependence,20,0.5117,0.00306,70.23721772,69.03369049,71.44074494,M
Conduct disorder,Nicotine dependence,22,0.5283,0.00313,73.63280346,72.36046781,74.90513911,M
Conduct disorder,Nicotine dependence,23,0.5426,0.00318,76.66053407,75.3250936,77.99597454,M
Conduct disorder,Nicotine dependence,24,0.5618,0.00327,80.86433431,79.43082278,82.29784583,M
Conduct disorder,Nicotine dependence,25,0.5734,0.00333,83.50504364,82.00487898,85.0052083,M
Conduct disorder,Nicotine dependence,26,0.5812,0.00338,85.33654547,83.78362169,86.88946924,M
Conduct disorder,Nicotine dependence,27,0.5976,0.00351,89.25141673,87.57608953,90.92674392,M
Conduct disorder,Nicotine dependence,28,0.6075,0.00359,91.71641977,89.95718698,93.47565256,M
Conduct disorder,Nicotine dependence,30,0.6326,0.00386,98.11921372,96.10690635,100.1315211,M
Conduct disorder,Nicotine dependence,31,0.6523,0.00407,103.4839196,101.2435583,105.7242809,M
Conduct disorder,Nicotine dependence,32,0.659,0.00413,105.4049996,103.0806938,107.7293054,M
Conduct disorder,Nicotine dependence,33,0.6817,0.00437,112.0716662,109.4448626,114.6984698,M
